publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3468901,earthquake,2011-02-22T13:11:55.183Z,2013-08-14T15:58:00.000Z,172.63533000000001039,-43.56568999999999647,2.51100000000000012,8.38049999999999962,ML,,GROPE,reviewed,manual,nz1dr,8,4,4,0.01400000000000000,194.00000000000000000,0.13929000000000000,0.21400000000000000
3468900,earthquake,2011-02-22T13:09:22.440Z,2013-08-14T15:57:00.000Z,172.55609000000001174,-43.59875000000000256,3.41500000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,9,0.05400000000000000,116.00000000000000000,0.20088000000000000,0.31300000000000000
3468899,earthquake,2011-02-22T13:07:14.211Z,2013-08-14T15:57:00.000Z,177.16110000000000468,-39.42455000000000354,2.28799999999999981,27.05620000000000047,ML,,GROPE,reviewed,manual,nz1dr,8,5,3,0.20399999999999999,304.00000000000000000,0.19348000000000001,0.11100000000000000
3737174,earthquake,2011-02-22T12:57:21.863Z,2013-08-14T16:16:00.000Z,172.60567000000000348,-43.56669999999999732,3.38300000000000001,4.98650000000000038,ML,,GROPE,reviewed,manual,nz1dr,12,8,8,0.01600000000000000,120.00000000000000000,0.20401000000000000,0.25900000000000001
3737167,earthquake,2011-02-22T12:51:39.950Z,2013-08-14T16:16:00.000Z,172.57294999999999163,-43.58577999999999975,2.89000000000000012,6.59489999999999998,ML,,GROPE,reviewed,manual,nz1dr,9,5,6,0.03800000000000000,109.00000000000000000,0.13478000000000001,0.33700000000000002
3736765,earthquake,2011-02-22T12:50:44.546Z,2013-08-14T16:16:00.000Z,172.63437999999999306,-43.59702999999999662,2.60599999999999987,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,5,0.02200000000000000,191.00000000000000000,0.17857000000000001,0.06000000000000000
3468892,earthquake,2011-02-22T12:49:06.435Z,2013-08-14T15:57:00.000Z,172.62719999999998777,-43.58028999999999797,3.41100000000000003,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,10,0.00500000000000000,189.00000000000000000,0.24046999999999999,0.27100000000000002
3736748,earthquake,2011-02-22T12:43:33.961Z,2013-08-14T16:16:00.000Z,170.95849999999998658,-43.11236000000000246,2.58599999999999985,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,7,0.16600000000000001,121.00000000000000000,0.27446999999999999,0.37300000000000000
3736737,earthquake,2011-02-22T12:43:12.464Z,2013-08-14T16:16:00.000Z,172.64488000000000056,-43.57397000000000276,2.58300000000000018,5.14569999999999972,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.01600000000000000,196.00000000000000000,0.19808999999999999,0.16400000000000001
3736733,earthquake,2011-02-22T12:41:08.236Z,2013-08-14T16:16:00.000Z,172.65172999999998638,-43.56815000000000282,3.10300000000000020,6.82359999999999989,ML,,GROPE,reviewed,manual,nz1dr,10,6,6,0.02200000000000000,199.00000000000000000,0.24772000000000000,0.25400000000000000
3736732,earthquake,2011-02-22T12:39:03.590Z,2013-08-14T16:16:00.000Z,172.62003999999998882,-43.58171000000000106,3.28600000000000003,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,6,0.00600000000000000,147.00000000000000000,0.12164000000000000,0.24900000000000000
3736728,earthquake,2011-02-22T12:38:52.355Z,2013-08-14T16:16:00.000Z,172.68135000000000900,-43.59882999999999953,3.06000000000000005,9.09399999999999942,ML,,GROPE,reviewed,manual,nz1dr,10,7,6,0.04800000000000000,210.00000000000000000,0.16334000000000001,0.13900000000000001
3736721,earthquake,2011-02-22T12:38:22.542Z,2013-08-14T16:16:00.000Z,172.56245000000001255,-43.58673999999999893,2.49400000000000022,5.56810000000000027,ML,,GROPE,reviewed,manual,nz1dr,8,4,5,0.04500000000000000,153.00000000000000000,0.13886999999999999,0.34499999999999997
3736719,earthquake,2011-02-22T12:32:45.833Z,2013-08-14T16:16:00.000Z,172.62398999999999205,-43.57648999999999972,3.02099999999999991,7.99770000000000003,ML,,GROPE,reviewed,manual,nz1dr,9,5,7,0.00100000000000000,189.00000000000000000,0.14555999999999999,0.34000000000000002
3736712,earthquake,2011-02-22T12:29:47.085Z,2013-08-14T16:16:00.000Z,172.53398000000001389,-43.59731000000000023,2.70599999999999996,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,9,0.06800000000000000,121.00000000000000000,0.23408999999999999,0.37400000000000000
3468885,earthquake,2011-02-22T12:26:42.646Z,2013-08-14T15:57:00.000Z,177.12994000000000483,-36.65579999999999927,3.41400000000000015,254.07919999999998595,ML,,GROPE,reviewed,manual,nz1dr,12,8,7,1.21700000000000008,308.00000000000000000,0.15284000000000000,0.24500000000000000
3468883,earthquake,2011-02-22T12:21:23.634Z,2013-08-14T15:57:00.000Z,172.61027999999998883,-43.60293999999999670,3.86200000000000010,4.64749999999999996,ML,,GROPE,reviewed,manual,nz1dr,15,11,25,0.02800000000000000,101.00000000000000000,0.24709999999999999,0.26300000000000001
3468887,earthquake,2011-02-22T12:20:27.901Z,2013-08-14T15:57:00.000Z,172.66733999999999583,-43.56587999999999994,2.56899999999999995,7.35099999999999998,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.03400000000000000,204.00000000000000000,0.14393000000000000,0.23100000000000001
3736677,earthquake,2011-02-22T12:18:15.520Z,2013-08-14T16:16:00.000Z,172.60982000000001335,-43.57871999999999701,2.66900000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,5,0.01000000000000000,97.00000000000000000,0.23810000000000001,0.13600000000000001
3736674,earthquake,2011-02-22T12:17:00.081Z,2013-08-14T16:16:00.000Z,172.61789999999999168,-43.59270999999999674,2.81499999999999995,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,5,0.01700000000000000,154.00000000000000000,0.23108999999999999,0.30199999999999999
3468880,earthquake,2011-02-22T12:10:32.484Z,2013-08-14T15:57:00.000Z,172.70134999999999081,-43.54052999999999685,3.19499999999999984,9.67750000000000021,ML,,GROPE,reviewed,manual,nz1dr,10,6,8,0.06700000000000000,215.00000000000000000,0.19531000000000001,0.29899999999999999
3736663,earthquake,2011-02-22T12:09:03.028Z,2013-08-14T16:16:00.000Z,172.61348000000000980,-43.57999000000000223,2.85999999999999988,4.68829999999999991,ML,,GROPE,reviewed,manual,nz1dr,8,4,6,0.00800000000000000,134.00000000000000000,0.17516000000000001,0.34300000000000003
3736657,earthquake,2011-02-22T12:07:20.040Z,2013-08-14T16:16:00.000Z,172.61345000000000027,-43.59286000000000172,2.55799999999999983,4.59429999999999961,ML,,GROPE,reviewed,manual,nz1dr,8,5,5,0.01800000000000000,143.00000000000000000,0.18295000000000000,0.13900000000000001
3468875,earthquake,2011-02-22T11:57:45.009Z,2013-08-14T15:57:00.000Z,172.66677999999998860,-43.57755000000000223,3.93599999999999994,4.25399999999999956,ML,,GROPE,reviewed,manual,nz1dr,19,16,26,0.03200000000000000,114.00000000000000000,0.18645999999999999,0.23799999999999999
3736645,earthquake,2011-02-22T11:56:42.698Z,2013-08-14T16:16:00.000Z,172.66014000000001261,-43.58794999999999931,2.94600000000000017,4.10740000000000016,ML,,GROPE,reviewed,manual,nz1dr,10,6,5,0.02900000000000000,202.00000000000000000,0.16916999999999999,0.14099999999999999
3736638,earthquake,2011-02-22T11:53:30.627Z,2013-08-14T16:16:00.000Z,172.62852000000000885,-43.58310999999999780,2.97699999999999987,3.25749999999999984,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.00800000000000000,190.00000000000000000,0.13547999999999999,0.33800000000000002
3736632,earthquake,2011-02-22T11:51:46.376Z,2013-08-14T16:16:00.000Z,172.67867000000001099,-43.56250000000000000,3.38499999999999979,8.22310000000000052,ML,,GROPE,reviewed,manual,nz1dr,11,7,11,0.04300000000000000,166.00000000000000000,0.17634000000000000,0.22200000000000000
3468873,earthquake,2011-02-22T11:49:21.636Z,2013-08-14T15:57:00.000Z,172.64417000000000257,-43.58914000000000044,4.00000000000000000,3.98879999999999990,Mw,,GROPE,reviewed,manual,nz1dr,19,14,0,0.02000000000000000,99.00000000000000000,0.21543999999999999,0.00000000000000000
3736267,earthquake,2011-02-22T11:48:18.778Z,2013-08-14T16:16:00.000Z,172.62715000000000032,-43.58760000000000190,3.43199999999999994,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,11,0.01200000000000000,186.00000000000000000,0.23222000000000001,0.26600000000000001
3736265,earthquake,2011-02-22T11:46:39.181Z,2013-08-14T16:16:00.000Z,172.63784999999998604,-43.58664999999999878,3.00400000000000000,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.01500000000000000,194.00000000000000000,0.25186999999999998,0.22800000000000001
3468871,earthquake,2011-02-22T11:43:47.502Z,2013-08-14T15:57:00.000Z,172.69721999999998729,-43.58751999999999782,3.48099999999999987,6.35939999999999994,ML,,GROPE,reviewed,manual,nz1dr,11,7,13,0.03000000000000000,159.00000000000000000,0.16939000000000001,0.22800000000000001
3736260,earthquake,2011-02-22T11:43:37.065Z,2013-08-14T16:16:00.000Z,172.61345000000000027,-43.58861999999999881,2.89500000000000002,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,4,0.01400000000000000,137.00000000000000000,0.16358000000000000,0.27500000000000002
3736257,earthquake,2011-02-22T11:43:31.341Z,2013-08-14T16:16:00.000Z,174.37898000000001275,-40.38062999999999647,2.25099999999999989,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,13,14,0.54700000000000004,123.00000000000000000,0.27256000000000002,0.17199999999999999
3736216,earthquake,2011-02-22T11:39:09.058Z,2013-08-14T16:16:00.000Z,172.62981999999999516,-43.57086000000000325,2.72199999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,5,0.00700000000000000,192.00000000000000000,0.25250000000000000,0.32600000000000001
3736201,earthquake,2011-02-22T11:36:11.940Z,2013-08-14T16:16:00.000Z,172.62709000000000970,-43.58136999999999972,2.77199999999999980,4.19270000000000032,ML,,GROPE,reviewed,manual,nz1dr,10,6,11,0.00600000000000000,189.00000000000000000,0.09035000000000000,0.37200000000000000
3469083,earthquake,2011-02-22T11:32:49.523Z,2013-08-14T15:58:00.000Z,172.64894000000001029,-43.58375999999999806,3.53900000000000015,6.16260000000000030,ML,,GROPE,reviewed,manual,nz1dr,13,9,13,0.02000000000000000,180.00000000000000000,0.22034000000000001,0.21900000000000000
3736198,earthquake,2011-02-22T11:31:09.527Z,2013-08-14T16:16:00.000Z,172.59163000000000920,-43.59577000000000169,2.61600000000000010,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,4,0.03000000000000000,108.00000000000000000,0.06691999999999999,0.25800000000000001
3736160,earthquake,2011-02-22T11:29:20.619Z,2013-08-14T16:16:00.000Z,172.61080999999998653,-43.59577999999999776,2.62100000000000000,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.02100000000000000,139.00000000000000000,0.24504000000000001,0.30299999999999999
3468865,earthquake,2011-02-22T11:28:06.377Z,2013-08-14T15:57:00.000Z,174.34821999999999775,-40.38618999999999915,2.43100000000000005,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,21,16,17,0.52900000000000003,95.00000000000000000,0.22478999999999999,0.42399999999999999
3736148,earthquake,2011-02-22T11:27:53.429Z,2013-08-14T16:16:00.000Z,172.66904999999999859,-43.59425000000000239,2.62599999999999989,7.42689999999999984,ML,,GROPE,reviewed,manual,nz1dr,9,5,7,0.03800000000000000,206.00000000000000000,0.10649000000000000,0.27600000000000002
3736146,earthquake,2011-02-22T11:21:44.039Z,2013-08-14T16:16:00.000Z,172.61171999999999116,-43.58682000000000301,2.64500000000000002,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.01300000000000000,136.00000000000000000,0.16735000000000000,0.24399999999999999
3736143,earthquake,2011-02-22T11:19:48.291Z,2013-08-14T16:16:00.000Z,172.65041999999999689,-43.57419000000000153,2.96300000000000008,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.02000000000000000,198.00000000000000000,0.17910999999999999,0.21600000000000000
3736140,earthquake,2011-02-22T11:19:06.354Z,2013-08-14T16:16:00.000Z,172.61079000000000860,-43.58594999999999686,3.28900000000000015,4.91429999999999989,ML,,GROPE,reviewed,manual,nz1dr,8,4,4,0.01300000000000000,136.00000000000000000,0.17402999999999999,0.18500000000000000
3468863,earthquake,2011-02-22T11:18:13.334Z,2013-08-27T14:32:00.000Z,172.62041999999999575,-43.58456000000000330,3.89999999999999991,4.91739999999999977,Mw,,GROPE,reviewed,manual,nz1dr,16,12,0,0.00800000000000000,146.00000000000000000,0.29392000000000001,0.00000000000000000
3736113,earthquake,2011-02-22T11:15:59.217Z,2013-08-14T16:16:00.000Z,172.61941999999999098,-43.59429999999999694,3.44700000000000006,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,11,0.01800000000000000,160.00000000000000000,0.18842999999999999,0.28199999999999997
3468861,earthquake,2011-02-22T11:15:00.672Z,2013-08-14T15:57:00.000Z,172.53702000000001249,-43.59544000000000352,3.39000000000000012,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,8,0.06500000000000000,163.00000000000000000,0.26790999999999998,0.29199999999999998
3736101,earthquake,2011-02-22T11:11:16.911Z,2013-08-14T16:16:00.000Z,172.64316999999999780,-43.56658999999999793,3.06400000000000006,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,5,0.01800000000000000,196.00000000000000000,0.11419000000000000,0.35099999999999998
3736094,earthquake,2011-02-22T11:07:33.740Z,2013-08-14T16:16:00.000Z,172.65393000000000256,-43.59161000000000286,2.86100000000000021,4.24399999999999977,ML,,GROPE,reviewed,manual,nz1dr,10,6,6,0.02700000000000000,199.00000000000000000,0.16522000000000001,0.27300000000000002
3736087,earthquake,2011-02-22T11:05:02.022Z,2013-08-14T16:16:00.000Z,172.60121000000000890,-43.61690999999999718,3.63700000000000001,6.43599999999999994,ML,,GROPE,reviewed,manual,nz1dr,12,8,16,0.04400000000000000,136.00000000000000000,0.14388000000000001,0.24900000000000000
3735731,earthquake,2011-02-22T11:04:22.598Z,2013-08-14T16:16:00.000Z,172.69022000000001071,-43.54955000000000354,3.52099999999999991,6.89499999999999957,ML,,GROPE,reviewed,manual,nz1dr,12,8,11,0.04700000000000000,212.00000000000000000,0.21560000000000001,0.21099999999999999
3468858,earthquake,2011-02-22T11:02:16.537Z,2013-08-14T15:57:00.000Z,172.73125999999999181,-43.59944999999999737,4.09999999999999964,10.79100000000000037,Mw,,GROPE,reviewed,manual,nz1dr,23,20,0,0.01100000000000000,222.00000000000000000,0.18837000000000001,0.00000000000000000
3468857,earthquake,2011-02-22T11:00:37.945Z,2013-08-14T15:57:00.000Z,172.60837000000000785,-43.57345999999999719,2.97599999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,5,0.01100000000000000,122.00000000000000000,0.19850000000000001,0.16200000000000001
3468853,earthquake,2011-02-22T10:52:26.119Z,2013-08-14T15:57:00.000Z,172.62941000000000713,-43.57392000000000110,3.69499999999999984,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,16,0.00500000000000000,191.00000000000000000,0.27100999999999997,0.30199999999999999
3735714,earthquake,2011-02-22T10:48:25.110Z,2013-08-14T16:16:00.000Z,172.59830999999999790,-43.57643999999999807,2.80200000000000005,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.01800000000000000,138.00000000000000000,0.12397000000000000,0.24099999999999999
3735704,earthquake,2011-02-22T10:43:12.468Z,2013-08-14T16:16:00.000Z,172.59325999999998658,-43.58324000000000353,2.78900000000000015,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,5,0.02300000000000000,141.00000000000000000,0.09166000000000001,0.28899999999999998
3468851,earthquake,2011-02-22T10:42:41.282Z,2013-08-14T15:57:00.000Z,172.61346000000000345,-43.58062000000000324,3.07699999999999996,5.31859999999999999,ML,,GROPE,reviewed,manual,nz1dr,11,7,7,0.00800000000000000,109.00000000000000000,0.24592000000000000,0.26600000000000001
3735689,earthquake,2011-02-22T10:37:31.428Z,2013-08-14T16:16:00.000Z,172.63118000000000052,-43.59118999999999744,2.73499999999999988,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.01600000000000000,190.00000000000000000,0.28705999999999998,0.17000000000000001
3468849,earthquake,2011-02-22T10:36:35.651Z,2013-08-14T15:57:00.000Z,172.66766000000001213,-43.57056999999999647,3.47999999999999998,5.74350000000000005,ML,,GROPE,reviewed,manual,nz1dr,19,14,12,0.03300000000000000,88.00000000000000000,0.19361000000000000,0.19900000000000001
3735685,earthquake,2011-02-22T10:35:45.546Z,2013-08-14T16:16:00.000Z,172.62860000000000582,-43.58064000000000249,2.91299999999999981,6.01940000000000008,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.00600000000000000,190.00000000000000000,0.10567000000000000,0.16700000000000001
3735678,earthquake,2011-02-22T10:34:18.010Z,2013-08-14T16:16:00.000Z,172.70685000000000286,-43.60088999999999970,2.95199999999999996,7.10930000000000017,ML,,GROPE,reviewed,manual,nz1dr,10,6,5,0.06600000000000000,221.00000000000000000,0.07656000000000000,0.21199999999999999
3735671,earthquake,2011-02-22T10:28:01.585Z,2013-08-14T16:16:00.000Z,172.62531999999998789,-43.58292000000000144,3.24800000000000022,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,0.00700000000000000,185.00000000000000000,0.17501000000000000,0.27100000000000002
3735641,earthquake,2011-02-22T10:21:05.637Z,2013-08-14T16:16:00.000Z,172.69757000000001312,-43.55042999999999864,2.95699999999999985,7.14620000000000033,ML,,GROPE,reviewed,manual,nz1dr,10,6,6,0.06000000000000000,213.00000000000000000,0.19616000000000000,0.39700000000000002
3735637,earthquake,2011-02-22T10:19:27.368Z,2013-08-14T16:16:00.000Z,172.60728000000000293,-43.58248999999999995,3.01100000000000012,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.01300000000000000,103.00000000000000000,0.18384000000000000,0.31400000000000000
3735635,earthquake,2011-02-22T10:18:11.180Z,2013-08-14T16:16:00.000Z,172.56816000000000599,-43.58872999999999820,2.49699999999999989,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.04200000000000000,152.00000000000000000,0.24926000000000001,0.32200000000000001
3735632,earthquake,2011-02-22T10:16:06.801Z,2013-08-14T16:16:00.000Z,172.60721000000000913,-43.58292000000000144,2.97599999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,11,0.01300000000000000,136.00000000000000000,0.18479000000000001,0.38500000000000001
3735629,earthquake,2011-02-22T10:15:58.659Z,2013-08-14T16:16:00.000Z,172.63148000000001048,-43.57464000000000226,2.90600000000000014,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,6,0.00600000000000000,192.00000000000000000,0.21662000000000001,0.36799999999999999
3735625,earthquake,2011-02-22T10:14:23.822Z,2013-08-14T16:16:00.000Z,172.50969000000000619,-43.57977000000000345,3.04999999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,8,0.08200000000000000,121.00000000000000000,0.20047000000000001,0.28999999999999998
3735622,earthquake,2011-02-22T10:13:45.812Z,2013-08-14T16:16:00.000Z,172.64567999999999870,-43.59864999999999924,3.14599999999999991,6.92309999999999981,ML,,GROPE,reviewed,manual,nz1dr,10,6,7,0.02800000000000000,196.00000000000000000,0.15196999999999999,0.21199999999999999
3468839,earthquake,2011-02-22T10:12:07.031Z,2013-08-14T15:57:00.000Z,172.67038999999999760,-43.58950999999999709,2.75599999999999978,6.03369999999999962,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.03700000000000000,206.00000000000000000,0.21317000000000000,0.36799999999999999
3735608,earthquake,2011-02-22T10:09:49.323Z,2013-08-14T16:16:00.000Z,172.63989000000000829,-43.58227999999999724,2.57699999999999996,4.42750000000000021,ML,,GROPE,reviewed,manual,nz1dr,8,4,5,0.01400000000000000,194.00000000000000000,0.18332999999999999,0.21900000000000000
3468837,earthquake,2011-02-22T10:05:26.121Z,2013-08-14T15:57:00.000Z,172.52402000000000726,-43.57607999999999748,3.92899999999999983,8.05530000000000079,ML,,GROPE,reviewed,manual,nz1dr,18,12,29,0.04500000000000000,92.00000000000000000,0.22695000000000001,0.22400000000000000
3468836,earthquake,2011-02-22T10:03:46.107Z,2013-08-14T15:57:00.000Z,166.99244999999999095,-45.18336000000000041,2.41500000000000004,22.61890000000000001,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.30499999999999999,305.00000000000000000,0.14102000000000001,0.35199999999999998
3735574,earthquake,2011-02-22T10:02:06.537Z,2013-08-14T16:16:00.000Z,172.60381000000000995,-43.56578999999999979,3.24699999999999989,6.33680000000000021,ML,,GROPE,reviewed,manual,nz1dr,10,7,7,0.01800000000000000,144.00000000000000000,0.08810999999999999,0.27400000000000002
3735569,earthquake,2011-02-22T09:59:29.256Z,2013-08-14T16:16:00.000Z,172.62174999999999159,-43.59132999999999925,3.12300000000000022,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.01500000000000000,166.00000000000000000,0.21482000000000001,0.27700000000000002
3735565,earthquake,2011-02-22T09:54:16.169Z,2013-08-14T16:16:00.000Z,172.63390999999998598,-43.59230999999999767,3.18400000000000016,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,8,0.01800000000000000,191.00000000000000000,0.25302000000000002,0.29999999999999999
3733694,earthquake,2011-02-22T09:52:15.464Z,2013-08-14T16:16:00.000Z,172.61632000000000176,-43.58657000000000181,3.22699999999999987,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,8,0.01100000000000000,142.00000000000000000,0.20041999999999999,0.24399999999999999
3733691,earthquake,2011-02-22T09:50:32.956Z,2013-08-14T16:16:00.000Z,172.63430999999999926,-43.59125999999999834,3.58499999999999996,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,14,0.01700000000000000,191.00000000000000000,0.23129000000000000,0.21299999999999999
3468830,earthquake,2011-02-22T09:49:47.821Z,2013-08-14T15:57:00.000Z,172.70792000000000144,-43.55552999999999741,2.59299999999999997,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.06500000000000000,217.00000000000000000,0.23060000000000000,0.20599999999999999
3733682,earthquake,2011-02-22T09:45:23.013Z,2013-08-14T16:16:00.000Z,172.63673000000000002,-43.58274999999999721,2.71099999999999985,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.01200000000000000,193.00000000000000000,0.17524000000000001,0.41199999999999998
3468828,earthquake,2011-02-22T09:43:03.781Z,2013-08-14T15:57:00.000Z,172.66057000000000698,-43.58861999999999881,3.46300000000000008,7.16340000000000021,ML,,GROPE,reviewed,manual,nz1dr,10,6,13,0.03000000000000000,134.00000000000000000,0.18293999999999999,0.17499999999999999
3733666,earthquake,2011-02-22T09:41:21.901Z,2013-08-14T16:16:00.000Z,172.66315000000000168,-43.59006000000000114,2.67300000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,5,0.03200000000000000,203.00000000000000000,0.21088999999999999,0.11500000000000000
3468826,earthquake,2011-02-22T09:40:40.276Z,2013-08-14T15:57:00.000Z,172.59979000000001292,-43.58937000000000239,3.56099999999999994,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,13,0.02100000000000000,110.00000000000000000,0.21376000000000001,0.25000000000000000
3733650,earthquake,2011-02-22T09:37:53.779Z,2013-08-14T16:16:00.000Z,172.59737000000001217,-43.56831999999999994,2.72199999999999998,4.90420000000000034,ML,,GROPE,reviewed,manual,nz1dr,9,5,9,0.02000000000000000,130.00000000000000000,0.14133000000000001,0.34399999999999997
3733648,earthquake,2011-02-22T09:33:19.592Z,2013-08-14T16:16:00.000Z,172.57901000000001090,-43.57836000000000354,2.76600000000000001,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,5,0.03200000000000000,145.00000000000000000,0.19980999999999999,0.27900000000000003
3733644,earthquake,2011-02-22T09:33:06.685Z,2013-08-14T16:16:00.000Z,172.60732999999999038,-43.60108999999999924,2.78500000000000014,6.49369999999999958,ML,,GROPE,reviewed,manual,nz1dr,9,5,7,0.02700000000000000,138.00000000000000000,0.13472999999999999,0.35299999999999998
3733641,earthquake,2011-02-22T09:32:00.073Z,2013-08-14T16:16:00.000Z,172.61474999999998658,-43.58212000000000330,2.77700000000000014,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,7,0.00800000000000000,121.00000000000000000,0.22630000000000000,0.34300000000000003
3733601,earthquake,2011-02-22T09:29:16.318Z,2013-08-14T16:16:00.000Z,172.68300999999999590,-43.55658999999999992,3.05399999999999983,9.98290000000000077,ML,,GROPE,reviewed,manual,nz1dr,9,6,6,0.04800000000000000,209.00000000000000000,0.15736000000000000,0.21600000000000000
3733597,earthquake,2011-02-22T09:25:37.593Z,2013-08-14T16:16:00.000Z,172.63456999999999653,-43.59071000000000140,2.85999999999999988,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,6,0.01700000000000000,167.00000000000000000,0.23427000000000001,0.25000000000000000
3733594,earthquake,2011-02-22T09:22:47.940Z,2013-08-14T16:16:00.000Z,172.67210000000000036,-43.58229000000000042,3.02800000000000002,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,7,0.03600000000000000,206.00000000000000000,0.38529000000000002,0.41899999999999998
3733213,earthquake,2011-02-22T09:22:06.535Z,2013-08-14T16:16:00.000Z,172.70335000000000036,-43.55510000000000304,3.06400000000000006,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,8,0.06200000000000000,215.00000000000000000,0.17657000000000000,0.33600000000000002
3733208,earthquake,2011-02-22T09:18:55.453Z,2013-08-14T16:16:00.000Z,172.65316999999998870,-43.59154999999999802,3.79999999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,9,7,0.02700000000000000,185.00000000000000000,0.18279999999999999,0.27900000000000003
3468820,earthquake,2011-02-22T09:18:38.577Z,2013-08-14T15:57:00.000Z,172.62187000000000126,-43.59398999999999802,3.83800000000000008,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,17,0.01800000000000000,166.00000000000000000,0.33888000000000001,0.27300000000000002
3468819,earthquake,2011-02-22T09:16:07.084Z,2013-08-14T15:57:00.000Z,172.62286000000000286,-43.59197000000000344,3.93500000000000005,4.91349999999999998,ML,,GROPE,reviewed,manual,nz1dr,17,13,23,0.01600000000000000,150.00000000000000000,0.25808999999999999,0.28299999999999997
3468818,earthquake,2011-02-22T09:13:58.285Z,2013-08-14T15:57:00.000Z,167.33339000000000851,-44.79153000000000162,2.82299999999999995,49.26809999999999690,ML,,GROPE,reviewed,manual,nz1dr,16,13,7,0.43800000000000000,225.00000000000000000,0.16841999999999999,0.20599999999999999
